local_date,has_extreme_event,event_types,value_delta_kusd,absolute_imbalance_reduction_mwh,pv_reference_rmse_mw,pv_llm_rmse_mw,pv_rmse_improvement_pct
2024-02-23,0,,-44.7174418854012,-696.2046713020354,618.1984505527297,667.9065035633795,-8.040792235277515
2024-02-24,0,,21.418892004532456,261.64064059422526,578.8110311063363,468.1237650725003,19.1232129460748
2024-02-25,0,,-199.3417977870786,-2413.704985499079,366.1730764643137,671.5503273083092,-83.39697003194522
2024-02-26,0,,40.0345009569932,794.1543815270561,1729.8996494541755,1654.566837467165,4.354750404786762
2024-02-27,0,,30.327721728465203,622.3217796338722,1635.2053625598214,1565.73525851623,4.2484024107430685
2024-02-28,0,,-164.12545699286503,-2793.8771944029922,841.5077111171611,1060.276715353583,-25.997266732825377
2024-02-29,0,,37.593097670479274,1675.5785419393396,752.8577672069086,775.7474199728282,-3.0403688137322176
2024-03-01,1,Flood|Funnel Cloud|Thunderstorm Wind|Tornado,-27.204184816629926,991.5585963815438,436.8724483093866,530.0617833315875,-21.331016726466956
2024-03-02,1,Flood|Funnel Cloud|Heavy Rain|Thunderstorm Wind,-20.343030365100542,-387.3578660342755,1700.6891187856038,1582.1775439030826,6.9684443543183106
2024-03-03,0,,-309.9235345821754,-5153.392283550335,337.07631273322124,323.88486642752497,3.913489559302446
2024-03-04,0,,-7.355591946019454,260.6800905049704,460.806634743862,529.0195488962858,-14.802936635306848
2024-03-05,0,,-112.80897383285529,-1389.7568971960336,453.6253387850535,551.3903859556541,-21.5519369866871
2024-03-06,1,Flash Flood|Flood|Heavy Rain,54.192477866779,1167.007726863394,1052.9302233029023,1021.6791548992,2.9680094380491693
2024-03-07,1,Debris Flow|Flash Flood|Flood|Hail,28.631458508233603,463.6819320494742,628.6408094115503,562.5451256971277,10.514061881584272
2024-03-08,0,,-164.77308573432484,-3143.4826270931662,684.2168187025102,771.1306757773847,-12.70267767455504
2024-03-09,0,,-34.18909092576516,-605.1150511947344,891.4210483950332,785.4825033900873,11.884231945799776
2024-03-10,0,,-158.20717298347842,-2255.683303756099,399.92261751295246,762.1704264316036,-90.57947539236609
2024-03-11,0,,126.64730329320668,3341.7862481186376,658.6925107020004,462.48657947626555,29.787181125929113
2024-03-12,0,,12.78554379615302,751.5187080801952,1194.5677021809167,1187.4688033238554,0.5942650922254937
2024-03-13,1,Thunderstorm Wind,166.2126930601417,3221.382022857708,1091.9896395607996,737.9687934240219,32.41979898995796
2024-03-14,1,Thunderstorm Wind,192.39388168856811,2957.9682724520444,775.4810985989029,897.4179265048135,-15.724023206525528
2024-03-15,1,Flood|Hail,8.579540655423159,-55.98973136648783,1578.3131354281893,1417.0984610105988,10.214365628646538
2024-03-16,0,,73.28799308871851,1954.295733179306,1027.2415496927647,886.3678197705741,13.71378815083212
2024-03-17,0,,-12.165370734007986,68.8419354753969,705.5601007062635,869.9673238163357,-23.30166104141959
2024-03-18,0,,62.058281145551,882.04595299211,407.3783144820927,443.06333589845883,-8.759676238960612
2024-03-19,0,,-62.43695599758196,-1085.049842816804,434.8176235516892,534.7431793721189,-22.981027080782745
2024-03-20,0,,-37.290930977430996,237.7119546955073,525.8297073589657,507.3395125509621,3.5163845916718013
2024-03-21,0,,120.45634171100782,2787.183928444094,918.4958688958702,740.7392640936034,19.353010810592885
2024-03-22,0,,-90.88955651641133,-1678.1191083097256,1030.5176586837201,1185.4495162187372,-15.034371922642405
2024-03-23,1,Funnel Cloud,-59.098148977447885,-228.12043435312262,959.8362363119854,903.4964835583502,5.869725545069187
2024-03-24,1,Hail,-201.8077153078049,-6669.513464895412,1342.6000401822648,1211.3417900388856,9.77642233092442
2024-03-25,0,,-177.01369768886047,-4052.6640762092247,439.77688881233513,486.48479198213903,-10.620818046156002
2024-03-26,0,,97.8233228385241,1853.2157947758424,531.0019108647667,537.6404832329166,-1.2501974535908145
2024-03-27,0,,100.69322551925178,2346.987814197929,619.7888763869162,619.0148004937067,0.12489347948965272
2024-03-28,0,,198.66233764603382,4410.681982407417,950.9893624328798,683.817269129775,28.094120066664956
2024-03-29,1,Thunderstorm Wind,-50.64041364577216,1537.5503301725075,947.2540324887465,955.1163798072415,-0.8300146580361426
2024-03-30,1,Debris Flow|Flash Flood|Flood|Hail|Thunderstorm Wind,-12.812649118968995,-1094.6632693758293,911.5352777548861,995.5162785771029,-9.213137754696907
2024-03-31,1,Thunderstorm Wind,-165.19754565914496,-4076.754217040816,607.573604774652,958.1966270298117,-57.708731830969704
2024-04-01,0,,-52.60510335528805,-937.8032821386878,859.4815656772699,913.1370407150256,-6.242772059395507
2024-04-02,0,,81.48602236158564,1646.395620019539,1252.9214623336095,1392.691985357222,-11.155569381283087
2024-04-03,0,,-319.83048615059676,-4661.359403388831,584.0274666221303,856.3069337910848,-46.62100375924976
2024-04-04,1,Flood|Thunderstorm Wind,-277.5975513548893,-4036.6770144797592,805.6501724427183,746.0241238237682,7.400985025319971
2024-04-05,1,Hail|Thunderstorm Wind,-72.68109950337612,-1271.1240622691857,1031.0589248651766,1001.6003732944847,2.857116199691875
2024-04-06,0,,-435.17433139316853,-6512.508635249449,650.1698411597314,892.4019694946728,-37.25674631460346
2024-04-07,0,,65.31208440582658,2556.908790986563,768.5117225844461,721.1961835120061,6.1567751905360035
2024-04-08,0,,-40.13408825338508,-336.75538132692054,939.5532104968279,1129.6151133884184,-20.2289663606266
2024-04-09,0,,113.42051092701266,3017.2914672937095,747.6337447132134,679.3078386949672,9.138954267567938
2024-04-10,0,,-132.62301604635013,-2812.826283854736,859.8946371396945,885.1134599972146,-2.9327805719787445
2024-04-11,0,,18.366287635420157,-23.83758938540268,635.2146981575848,917.0394010453016,-44.366842219668115
2024-04-12,0,,-39.55585453122699,-1910.299077719863,858.5975646902904,1037.5802031396731,-20.845928967192517
2024-04-13,1,Flood,-35.242275516175106,1758.9119574835386,634.550634412563,604.1659153837285,4.7883836814635385
2024-04-14,1,High Surf,-63.25167035789027,-1391.040245087741,1418.2059025716242,1631.8759447272926,-15.066221468139558
2024-04-15,0,,-68.07165762391706,-955.680743866882,836.9622990396949,792.0079731621576,5.371129133189942
2024-04-16,0,,2.3021948300877657,267.3975414194656,418.2248557596395,445.16804570357596,-6.442273713024152
2024-04-17,0,,-28.94210161198456,-629.7741900895244,389.0680013480934,471.90503203950743,-21.29114458253815
2024-04-18,0,,27.66837895702249,490.206360993614,806.0751777265083,803.9389756521374,0.26501275977706307
2024-04-19,0,,-118.74339830269612,-3166.154893168483,550.04414926867,567.5801625017107,-3.1881101283153823
2024-04-20,0,,-121.52450372208878,-4894.803331445426,901.827605227772,1288.438310495076,-42.86969072871292
2024-04-21,0,,-207.1573385954964,-3384.6812255040313,699.2804198163639,1012.7543295768693,-44.82806909463101
2024-04-22,0,,-145.5891382127996,-2951.0942935812545,692.6479658717279,969.0301164256163,-39.902253983529604
2024-04-23,0,,-124.5855329219398,-3382.0075969480895,1116.9486197485344,1129.5267416052677,-1.1261146335956906
2024-04-24,0,,-1.9028571873591191,-139.0374841198418,487.62720262708416,530.9423370345578,-8.882837990603068
2024-04-25,0,,-108.83101283539675,-2497.0910794981937,700.9091803042916,652.1414683356793,6.957779030293246
2024-04-26,0,,-51.65975098817625,-488.48367868625064,665.5347174994462,682.187579502242,-2.502177807547609
2024-04-27,0,,-40.24535832702627,-825.3196994096834,749.5186171155905,774.5234730563723,-3.336122061518527
2024-04-28,0,,40.8779284964005,491.343188057499,539.5876543069193,551.9398409058622,-2.289189995425091
2024-04-29,0,,48.3217593842737,842.044101787862,1526.7576461489225,1346.0803165944767,11.834054344524452
2024-04-30,0,,122.41632294482673,2073.5857120682886,1174.1194114144414,793.409356153024,32.42515638190349
2024-05-01,0,,76.69719678502067,1215.0631584296661,950.1928592550909,707.8614618088898,25.5033907154573
2024-05-02,0,,23.451754907217584,435.7063130761526,891.752227758793,956.2086643320796,-7.2280656629569116
2024-05-03,0,,-12.100412612292097,-86.1426411840821,661.1162300275814,745.6760496253122,-12.790461912302924
2024-05-04,1,Flood,-69.50887373196342,-1490.1703578742672,1461.4486599151264,1493.5025995599544,-2.1932990548357365
2024-05-05,0,,-125.23713627976619,-901.8329660410091,854.343004064381,1027.481200509563,-20.265653914353905
2024-05-06,0,,203.23375147330694,2815.9841753966684,1707.846781492188,1507.7874583714506,11.714125956073216
2024-05-07,0,,-67.13596491181129,-1966.80303622887,1098.153373885766,1434.2930286681524,-30.609536224705234
2024-05-08,0,,254.1606500241858,3859.408246720297,1261.3892716579915,761.0542672380019,39.66539240993708
2024-05-09,0,,-9.199421229506797,-219.92474572680294,1620.2213102753492,1587.1480942892683,2.0412776807916586
2024-05-10,0,,38.40987920834635,611.6320048202997,679.337913596556,565.5047332786943,16.756488639829502
2024-05-11,0,,89.14517088261202,1796.1409693873866,910.8330666274944,664.9553412913367,26.994817639478047
2024-05-12,0,,-206.8817125951698,-3035.9535894549917,519.2547859086699,800.9242394929348,-54.24494125583407
2024-05-13,0,,68.02403307122852,1440.8855820770877,1530.2267094072572,1321.7020881409303,13.627041011923012
2024-05-14,0,,38.990015023074406,822.1839012746623,902.4132739412862,812.0572827078854,10.012706355567154
2024-05-15,1,Lightning,-11.27871037953349,28.00086597517293,922.861644946127,831.2820060121223,9.92344187620352
2024-05-16,0,,-154.74027727624815,-3082.8821418492043,730.4964825919582,744.9478209349562,-1.9782899284773547
2024-05-17,0,,-17.93084692559437,232.65815773797294,546.527226186507,534.4123137646112,2.2167079408705472
2024-05-18,0,,-128.03024632458846,-1980.6492132087478,548.2158217771697,664.2037009543293,-21.157338874525323
2024-05-19,0,,152.1016190441564,3373.3950775130324,1322.8910106041862,1275.9098154014202,3.5514033148739075
2024-05-20,0,,-64.42103721080494,-2094.54953179288,1369.0951126956402,1477.6412043675732,-7.928309046273224
2024-05-21,0,,-44.72070593727678,-745.8680509801034,666.3842539841726,532.9293377177004,20.026721140028904
2024-05-22,0,,-39.45984732550203,-594.0413636961057,660.861227241952,705.7977528246885,-6.799691634244497
2024-05-23,0,,49.435650043693244,1888.6083562750155,572.5628822774876,511.2375781266046,10.710667081133316
2024-05-24,0,,-67.50945195853437,-2522.1006696589393,1154.133893564586,1366.306650649021,-18.38372118412808
2024-05-25,0,,-245.5709015735987,-4526.657587408285,492.6762493125086,532.5315842654762,-8.0895588144512
2024-05-26,0,,194.1162101037185,5505.819758423553,858.7791682103189,629.161848386984,26.737644358776585
2024-05-27,0,,-62.14330071235778,-665.5722992604715,1096.267560263218,918.0929150183587,16.252842983156313
2024-05-28,0,,12.74018001502646,269.84307034181256,1114.1037997622288,1004.8699285261049,9.804640398806336
2024-05-29,0,,35.29175081466033,1054.9444478389942,643.1515030244815,698.7024672411571,-8.637306133227074
2024-05-30,0,,220.34910266263532,3844.482429864409,1045.1609510077647,606.5413388051727,41.966704915608105
2024-05-31,0,,-25.49965889139053,-495.63333360743854,483.66464483251923,434.5442899827086,10.15587047236412
2024-06-01,0,,173.0814508034104,3336.1111896894636,528.5166341612562,411.5737704946163,22.12661931676484
2024-06-02,0,,151.27869922414354,3364.29296871931,954.0436848375869,850.9866756358439,10.80212686689363
2024-06-03,0,,-51.24319441130452,-1126.6937666801095,1166.1378286830438,1173.905362156799,-0.6660905154347995
2024-06-04,0,,4.098029153495783,188.98938575696593,1695.6486021483422,1588.0915639831749,6.343120740281648
2024-06-05,0,,-295.8821354114746,-10307.205447287764,508.43894197288483,526.9709922146569,-3.64489198444607
2024-06-06,0,,-16.0655933227644,-115.22384392027016,690.3912632421135,471.81806990337833,31.659322036073288
2024-06-07,0,,-51.646323525705114,-959.2089357967143,404.86885707675776,434.6378038279578,-7.352738110344759
2024-06-08,0,,-81.03987209857635,-1702.5694401864857,1128.5657787711382,1151.8029862778008,-2.059003377894807
2024-06-09,0,,-149.5270970647308,-2239.794133465941,495.43146598849677,500.686948886711,-1.0607890816398482
2024-06-10,0,,-90.46413045051779,-1651.8510419661689,1370.90383471207,1458.973657291348,-6.424215933262399
2024-06-11,0,,-54.849076959954004,-1034.8587723027395,405.5982550071553,344.6024003606206,15.03849040116275
2024-06-12,0,,-84.85735216654665,-1905.2752000185064,291.8008141734982,398.8982352187692,-36.70223516977345
2024-06-13,0,,-35.03271848974329,-485.3067844557918,506.2200272810569,486.2697243590431,3.941033907561555
2024-06-14,0,,-39.04472601988063,-931.943217003789,507.208349133173,463.0954757339451,8.697189917046417
2024-06-15,0,,84.93371805138825,1519.1107761005605,677.8905078542135,507.62169813366097,25.117450052445697
2024-06-16,0,,-57.07956586551444,-1309.5582834617653,816.7279149260316,631.8121684558193,22.64104643551451
2024-06-17,0,,-85.83805807388511,-897.6436773631358,510.9559111597692,515.0368697775557,-0.7986909493861292
2024-06-18,0,,60.68642406842618,599.1803073099691,732.0725955118297,600.6031060861976,17.958531740109056
2024-06-19,0,,69.79375848958031,1345.6732793813917,903.7766568410289,659.3025988211076,27.05027355701259
2024-06-20,0,,-63.64287377875031,-1391.337533030859,1163.9950631278905,1025.5938485220117,11.89018914169332
2024-06-21,0,,15.366660119624813,387.16746510221856,565.0777921435235,418.8578469916005,25.876073557458927
2024-06-22,0,,58.07369001327998,1180.3962139651812,635.0401770816154,408.48199705273225,35.676196279430975
2024-06-23,0,,22.778478707115237,554.365803125289,797.842042937013,618.6700061522304,22.457081369792856
2024-06-24,1,Lightning|Thunderstorm Wind,24.696702000123903,115.28296195974326,744.5323477192029,722.6154292232225,2.9437160874367154
2024-06-25,0,,-306.0614675125554,-5921.533574960013,798.9860478328353,682.6914735335179,14.555269721511923
2024-06-26,0,,104.05724734685774,2152.4502890199055,644.5485025820592,434.1971049156845,32.63546448773175
2024-06-27,0,,-13.430425308553756,-423.7538776495194,350.1122745472972,395.51845824000367,-12.96903507636733
2024-06-28,0,,121.7473125923633,2082.2743720517356,2318.764002619841,2238.3011076161165,3.4700769424061266
2024-06-29,0,,200.99733991801656,3981.0181240798593,910.9886189789521,667.7890722054645,26.696222291565924
2024-06-30,0,,40.514694461382746,477.76075327510443,557.3987640850817,550.5780762432881,1.2236639693647429
2024-07-01,0,,63.084669627774524,869.3668572168099,733.2295849076216,615.0447038075353,16.11840050275335
2024-07-02,0,,-114.16412110823563,-2565.481122897956,998.0771782451949,913.3624635255692,8.487791983037816
2024-07-03,0,,-200.8111535502985,-4260.529340391826,992.6811750987417,1025.664597545593,-3.3226602129903906
2024-07-04,0,,86.3985786620344,1450.0749553862443,583.4003648933176,571.4658788279233,2.0456768256524196
2024-07-05,0,,421.5324083577648,-9404.400802088017,367.0793838196233,382.7470641193405,-4.268199465926986
2024-07-06,0,,48.83294342030758,986.9193879032882,962.8280764364698,690.3987500285687,28.294701107615328
2024-07-07,0,,-8.174595431503105,167.06491612936406,586.4930919333364,697.4346827507479,-18.916095064598256
2024-07-08,0,,-47.29481558796104,-8555.637181747074,393.5681153172163,529.7995921856002,-34.61445975078066
2024-07-09,0,,759.0531922428429,-10261.455559681013,535.9606168111221,383.56250788864037,28.434572269362913
2024-07-10,0,,3560.7807990601186,-23864.267419693173,195.67798729192202,288.9091207257088,-47.64518213011871
2024-07-11,0,,5265.56229912352,-20410.987284204406,811.7422276132492,817.6751001469487,-0.7308813477825165
2024-07-12,1,Thunderstorm Wind,811.5843478404906,-9371.037748681352,1394.4153144167124,1468.362711376301,-5.303111361088353
2024-07-13,1,Thunderstorm Wind,39.82637105547578,870.5320279334737,647.4150087662377,532.5869774694443,17.736386976202226
2024-07-14,1,Flash Flood|Flood|Hail|Heavy Rain,-82.51691834436602,-1359.294980608116,1226.6228703416343,1268.5134526675276,-3.4151150560421324
2024-07-15,0,,44.25639030762584,756.3054697882144,849.8819182332038,888.8950672238577,-4.590419934072404
2024-07-16,0,,73.19967181335473,1203.6247136529437,523.9060620536376,434.20721472659295,17.121169962309246
2024-07-17,0,,18.68811931113128,459.7900595389656,1318.6512171796985,1213.9592158782812,7.939324662766417
2024-07-18,1,Flash Flood,42.34837563101857,771.4307654256609,709.178279634441,737.8161279321932,-4.038173350784824
2024-07-19,0,,632.1593288961271,-7002.965615495959,430.6911126224399,370.85709907576614,13.892558214714432
2024-07-20,0,,-5.940460869543749,-188.49115510401316,340.2607820055742,310.5701074738457,8.72585854788345
2024-07-21,0,,57.967166126384036,1316.7197968323198,668.3327739785752,529.2633007656038,20.80841739738317
2024-07-22,1,Debris Flow|Flash Flood|Thunderstorm Wind,-39.268235883579706,-608.0190888074621,466.3185116448477,283.60859127262785,39.181356907266284
2024-07-23,1,Flash Flood|Thunderstorm Wind,-7003.587839746586,-19294.105294116016,684.3920368489436,780.0592053059466,-13.978416361691005
2024-07-24,1,Flash Flood|Thunderstorm Wind,-407.18184167749536,-9072.119596180457,923.4388654326798,980.6576452966931,-6.196271567712638
2024-07-25,0,,126.44749495866814,110.63205132685107,678.4491437983271,529.8446127577034,21.903562322837452
2024-07-26,0,,102.63614458652624,1358.6142123341692,295.3829995620975,236.90889829197673,19.796027989697468
2024-07-27,0,,145.95716741511657,2125.22741338953,1011.4836822196883,913.4102559206044,9.69599688290205
2024-07-28,0,,185.54663561090146,3147.9701972478797,1000.22247043993,608.9681323119526,39.11673149633313
2024-07-29,0,,121.95791344078812,2238.6642636014585,606.3845453265156,461.7106007568484,23.85844851830214
2024-07-30,0,,-6.461606687897933,-149.27913952030667,423.8551452822418,421.3017527455068,0.6024210311366378
2024-07-31,0,,33.72730242512086,457.1965649646172,671.7248433804842,581.2955072910529,13.46225868829591
2024-08-01,1,Heavy Rain,477.9200531921315,-10068.89893536397,1616.4341854041231,1616.823977510302,-0.02411431963630802
2024-08-02,1,Heavy Rain,1146.7823816672894,-15708.37276299762,1774.7481232454459,1713.5277526136742,3.449524460959518
2024-08-03,0,,963.6759183489265,-9870.727881565814,2104.483730346926,2022.337191130362,3.9034057632283163
2024-08-04,1,Dust Devil,852.3313606771657,-5555.4897991406615,1122.0178371609065,862.421997051475,23.13651632903616
2024-08-05,1,Flood,4480.712758660048,-23362.44188807276,509.66197760572476,490.2845104812165,3.8020232969975827
2024-08-06,0,,2228.4331519046145,-20426.41570898626,1013.0360513520689,898.4004549184128,11.316043124097641
2024-08-07,0,,-10.085305617211478,-162.89520806978908,1029.9083412944458,995.0457457630854,3.3850192423476404
2024-08-08,0,,-2.896555473647459,126.01952114319647,734.0764207617909,764.3767628662364,-4.127682247714912
2024-08-09,0,,-72.66190964713012,-1340.5609898884777,791.2445474065615,809.1717462842848,-2.265696356010634
2024-08-10,1,Thunderstorm Wind,46.74898420142786,767.2102704910358,812.903616218141,875.0945022151583,-7.650462460278746
2024-08-11,1,Debris Flow|Flash Flood|Hail|Heavy Rain|Thunderstorm Wind,24.359932687598764,424.709663161786,566.9765772155693,584.0652207344102,-3.0139946173373793
2024-08-12,0,,64.74425892533847,1363.3056336463724,602.2440629477485,462.5747700352563,23.19147692861691
2024-08-13,0,,84.01832549101962,1635.4698856672967,544.3159854332822,481.1717413104394,11.600659508939316
2024-08-14,0,,-23.01190632695602,-476.29910344525524,450.1112117458916,517.9127745697033,-15.063291261024798
2024-08-15,0,,7.260679818028617,205.81105339064925,428.75149661555065,477.11355109058024,-11.279740095786648
2024-08-16,0,,1.7360723487219984,-90.25120555005833,491.5169978757164,444.64490222835593,9.536210517629428
2024-08-17,0,,40.16954982598664,849.5139865322853,1104.8164007784237,829.4833988598765,24.92115447639581
2024-08-18,0,,-33.365427555859526,-848.96145208093,504.01104163177354,449.4641811699207,10.822552673698032
2024-08-19,0,,18.520402279245435,279.4930669701207,583.0949436937692,526.5849289594818,9.691391658502438
2024-08-20,0,,-43.642851376135255,-813.101388109113,348.59835406103974,427.56091281928417,-22.651443369815237
2024-08-21,1,Flash Flood|Thunderstorm Wind,61.223384300438326,1238.6442119624135,451.07543199399794,441.14536146566763,2.2014212754691624
2024-08-22,0,,0.5629857286266411,8.191580325366886,791.6617643947725,754.0866058164559,4.746365211542449
2024-08-23,0,,21.35778521814561,338.34818367031403,718.6549498727811,695.6008503670541,3.2079511189351857
2024-08-24,0,,45.623157512640525,896.2859717940164,473.61258301001317,427.5874174864887,9.717893310818438
2024-08-25,0,,-2.422756774142927,-21.23512821993063,636.5730420305391,787.2330024544493,-23.66734851720007
2024-08-26,0,,47.21667456256912,936.9277670190186,683.8114326977791,527.8636677931281,22.805667973318965
2024-08-27,0,,-104.76972442741814,-1841.2603169400645,219.10901650964837,169.05614811491884,22.843819570759415
2024-08-28,0,,22.84683680119321,528.1060220747568,691.3926503801554,524.4875178586702,24.140426200613213
2024-08-29,0,,-141.93659074099185,-2682.101459087973,658.947379598344,587.4835617627882,10.845147890126825
2024-08-30,0,,-12.257064450301561,-357.72573684372765,2471.7492113491985,2557.229174708912,-3.4582781686437567
2024-08-31,0,,78.22036259712317,1724.3958938788128,1206.6804244834084,1032.8812643312258,14.403081099669592
2024-09-01,0,,-1.0996619899247362,57.601969912495406,1325.1139425718634,1076.8145968408448,18.737961903042372
2024-09-02,0,,-9.308983358568453,-172.31146437287498,647.9223024242358,534.1684280903015,17.5567153512571
2024-09-03,0,,-139.92051189168455,-3124.262760192598,833.5966028868186,788.5745513147874,5.400939904999111
2024-09-04,0,,2537.7535652735532,-16589.88591799482,969.4554742811405,903.2963008753804,6.824364311813046
2024-09-05,0,,10373.683650100667,-40190.58275024085,458.37318252785093,503.1240392608631,-9.762974458108294
